id,video_id,start_frame,end_frame,class,total_frames,fps
11347,train3770,0,75,29,429,29.0
11348,train3770,247,272,27,429,29.0
11349,train3770,290,335,26,429,29.0
11350,train3770,75,427,24,429,29.0
11351,train3770,95,113,8,429,29.0
11352,train3771,0,297,21,298,29.0
11353,train3771,1,63,30,298,29.0
11354,train3771,118,150,10,298,29.0
11355,train3772,0,309,21,310,29.0
11356,train3772,287,308,10,310,29.0
11357,train3773,149,197,9,304,30.0
11358,train3773,197,302,8,304,30.0
11359,train3774,18,272,0,421,29.0
11360,train3774,69,118,8,421,29.0
11361,train3774,212,311,21,421,29.0
11362,train3775,0,235,24,374,30.0
11363,train3775,117,184,12,374,30.0
11364,train3775,192,279,17,374,30.0
11365,train3775,286,372,12,374,30.0
11366,train3775,259,294,9,374,30.0
11367,train3776,0,31,9,324,30.0
11368,train3776,0,322,21,324,30.0
11369,train3777,0,63,10,292,30.0
11370,train3777,131,291,10,292,30.0
11371,train3778,0,302,12,304,29.0
11372,train3778,64,97,9,304,29.0
11373,train3778,217,260,8,304,29.0
11374,train3779,62,96,12,285,29.0
11375,train3779,94,216,19,285,29.0
11376,train3779,159,193,10,285,29.0
11377,train3779,193,209,9,285,29.0
11378,train3779,18,63,2,285,29.0
11379,train3780,97,189,8,235,30.0
11380,train3780,69,225,21,235,30.0
11381,train3781,0,72,6,300,30.0
11382,train3781,54,110,5,300,30.0
11383,train3781,168,234,9,300,30.0
11384,train3782,0,252,4,254,30.0
11385,train3782,0,174,9,254,30.0
11386,train3783,0,402,25,406,30.0
11387,train3783,225,336,24,406,30.0
11388,train3783,360,402,9,406,30.0
11389,train3784,0,305,25,307,30.0
11390,train3784,0,152,23,307,30.0
11391,train3785,153,258,1,312,30.0
11392,train3785,185,267,27,312,30.0
11393,train3786,49,99,17,152,30.0
11394,train3786,96,127,48,152,30.0
11395,train3787,0,44,26,390,30.0
11396,train3787,197,324,9,390,30.0
11397,train3787,2,389,21,390,30.0
11398,train3788,0,138,19,319,30.0
11399,train3788,171,317,49,319,30.0
11400,train3788,111,218,9,319,30.0
11401,train3789,17,368,11,405,30.0
11402,train3789,143,194,7,405,30.0
11403,train3789,254,309,9,405,30.0
11404,train3790,0,11,49,424,30.0
11405,train3790,39,77,43,424,30.0
11406,train3790,137,236,24,424,30.0
11407,train3791,2,416,11,417,30.0
11408,train3791,6,145,24,417,30.0
11409,train3791,87,105,8,417,30.0
11410,train3792,0,74,49,274,30.0
11411,train3792,54,273,24,274,30.0
11412,train3793,0,447,24,449,30.0
11413,train3793,0,35,12,449,30.0
11414,train3794,45,110,19,309,30.0
11415,train3794,123,170,19,309,30.0
11416,train3794,170,264,40,309,30.0
11417,train3795,42,347,49,348,30.0
11418,train3795,0,48,9,348,30.0
11419,train3795,103,175,8,348,30.0
11420,train3795,219,324,7,348,30.0
11421,train3795,317,347,9,348,30.0
11422,train3796,0,187,11,396,29.0
11423,train3796,207,222,41,396,29.0
11424,train3796,272,387,11,396,29.0
11425,train3796,26,75,8,396,29.0
11426,train3797,19,143,39,292,29.0
11427,train3797,143,166,48,292,29.0
11428,train3798,116,135,9,385,30.0
11429,train3798,24,383,21,385,30.0
11430,train3799,0,84,7,444,30.0
11431,train3799,332,441,9,444,30.0
11432,train3799,0,131,37,444,30.0
11433,train3799,131,219,19,444,30.0
11434,train3799,219,442,37,444,30.0
11435,train3799,0,442,25,444,30.0
11436,train3800,0,412,28,414,30.0
11437,train3800,0,124,8,414,30.0
11438,train3801,0,197,21,402,29.0
11439,train3801,193,303,41,402,29.0
11440,train3801,286,399,8,402,29.0
11441,train3802,0,345,49,346,30.0
11442,train3802,288,345,7,346,30.0
11443,train3803,69,244,8,406,29.0
11444,train3803,16,110,21,406,29.0
11445,train3804,0,182,24,329,30.0
11446,train3804,266,313,29,329,30.0
11447,train3804,307,328,30,329,30.0
11448,train3804,46,65,48,329,30.0
11449,train3804,80,104,17,329,30.0
11450,train3804,167,299,19,329,30.0
11451,train3804,296,328,12,329,30.0
11452,train3804,47,77,5,329,30.0
11453,train3805,85,155,19,223,30.0
11454,train3805,151,197,9,223,30.0
11455,train3806,62,183,24,188,30.0
11456,train3806,62,103,49,188,30.0
11457,train3806,103,153,38,188,30.0
11458,train3807,2,29,30,177,30.0
11459,train3807,27,91,27,177,30.0
11460,train3807,27,59,1,177,30.0
11461,train3808,0,384,21,386,30.0
11462,train3808,192,242,27,386,30.0
11463,train3808,242,282,26,386,30.0
11464,train3808,336,384,9,386,30.0
11465,train3809,0,361,21,363,30.0
11466,train3809,250,361,9,363,30.0
11467,train3810,0,365,24,367,30.0
11468,train3810,0,362,21,367,30.0
11469,train3810,179,222,8,367,30.0
11470,train3811,0,395,19,396,30.0
11471,train3811,0,54,9,396,30.0
11472,train3811,66,107,7,396,30.0
11473,train3812,0,435,28,440,30.0
11474,train3812,0,435,13,440,30.0
11475,train3812,51,72,9,440,30.0
11476,train3812,222,248,9,440,30.0
11477,train3813,30,56,9,336,30.0
11478,train3813,102,125,9,336,30.0
11479,train3814,0,23,9,339,30.0
11480,train3814,173,288,9,339,30.0
11481,train3814,0,150,13,339,30.0
11482,train3814,86,338,31,339,30.0
11483,train3815,0,238,49,239,30.0
11484,train3815,33,67,9,239,30.0
11485,train3816,23,164,8,333,30.0
11486,train3816,213,252,9,333,30.0
11487,train3816,249,290,10,333,30.0
11488,train3816,0,332,37,333,30.0
11489,train3817,131,191,24,235,30.0
11490,train3817,72,133,8,235,30.0
11491,train3817,197,218,10,235,30.0
11492,train3818,0,344,24,348,30.0
11493,train3818,306,330,17,348,30.0
11494,train3818,114,153,7,348,30.0
11495,train3819,97,142,29,201,29.0
11496,train3819,142,198,28,201,29.0
11497,train3820,111,348,21,349,30.0
11498,train3820,175,348,24,349,30.0
11499,train3820,81,294,8,349,30.0
11500,train3821,0,39,27,236,30.0
11501,train3821,19,129,26,236,30.0
11502,train3821,0,234,17,236,30.0
11503,train3822,21,381,24,382,30.0
11504,train3822,0,74,8,382,30.0
11505,train3822,233,266,9,382,30.0
11506,train3822,311,348,8,382,30.0
11507,train3822,365,381,9,382,30.0
11508,train3823,90,144,7,323,30.0
11509,train3823,162,206,9,323,30.0
11510,train3823,279,315,9,323,30.0
11511,train3824,0,66,8,181,30.0
11512,train3824,29,90,48,181,30.0
11513,train3825,0,156,8,319,30.0
11514,train3825,161,210,8,319,30.0
11515,train3825,0,78,22,319,30.0
11516,train3825,84,161,17,319,30.0
11517,train3825,179,240,17,319,30.0
11518,train3825,245,317,17,319,30.0
11519,train3825,0,164,0,319,30.0
11520,train3826,166,218,10,423,30.0
11521,train3826,386,421,9,423,30.0
11522,train3826,0,421,11,423,30.0
11523,train3827,66,105,9,314,30.0
11524,train3827,122,179,19,314,30.0
11525,train3827,180,225,9,314,30.0
11526,train3828,32,135,48,304,30.0
11527,train3828,135,183,29,304,30.0
11528,train3829,0,395,24,398,30.0
11529,train3829,111,195,8,398,30.0
11530,train3829,182,269,9,398,30.0
11531,train3830,213,313,39,315,30.0
11532,train3830,0,57,5,315,30.0
11533,train3830,0,158,0,315,30.0
11534,train3830,0,313,24,315,30.0
11535,train3831,51,96,49,274,30.0
11536,train3831,51,96,8,274,30.0
11537,train3831,96,122,13,274,30.0
11538,train3831,122,231,21,274,30.0
11539,train3831,231,258,26,274,30.0
11540,train3832,0,292,12,293,29.0
11541,train3832,0,12,8,293,29.0
11542,train3833,0,154,7,376,30.0
11543,train3833,156,375,7,376,30.0
11544,train3834,0,115,12,312,29.0
11545,train3834,129,145,48,312,29.0
11546,train3834,241,275,49,312,29.0
11547,train3834,283,297,48,312,29.0
11548,train3834,89,112,7,312,29.0
11549,train3835,75,242,49,331,30.0
11550,train3835,125,162,9,331,30.0
11551,train3835,182,239,0,331,30.0
11552,train3836,30,75,48,158,30.0
11553,train3836,75,116,8,158,30.0
11554,train3837,194,391,24,392,30.0
11555,train3837,0,389,19,392,30.0
11556,train3837,50,140,8,392,30.0
11557,train3838,157,210,19,220,29.0
11558,train3838,30,198,8,220,29.0
11559,train3839,0,71,24,318,30.0
11560,train3839,155,202,29,318,30.0
11561,train3839,196,241,30,318,30.0
11562,train3839,56,188,19,318,30.0
11563,train3839,185,217,12,318,30.0
11564,train3839,235,314,49,318,30.0
11565,train3840,36,54,9,258,30.0
11566,train3840,92,256,8,258,30.0
11567,train3840,126,256,0,258,30.0
11568,train3840,134,256,24,258,30.0
11569,train3841,0,150,0,256,30.0
11570,train3841,146,189,7,256,30.0
11571,train3841,135,189,49,256,30.0
11572,train3842,2,67,8,281,29.0
11573,train3842,66,142,19,281,29.0
11574,train3842,256,279,8,281,29.0
11575,train3843,0,62,8,255,29.0
11576,train3843,62,127,0,255,29.0
11577,train3843,219,254,8,255,29.0
11578,train3844,20,190,0,332,29.0
11579,train3844,0,67,8,332,29.0
11580,train3844,183,330,8,332,29.0
11581,train3845,108,170,9,384,30.0
11582,train3845,0,383,21,384,30.0
11583,train3845,159,216,10,384,30.0
11584,train3845,213,285,8,384,30.0
11585,train3845,266,302,10,384,30.0
11586,train3846,70,151,19,160,30.0
11587,train3846,73,89,8,160,30.0
11588,train3847,123,183,7,372,29.0
11589,train3847,84,133,16,372,29.0
11590,train3847,130,252,21,372,29.0
11591,train3848,87,134,41,157,30.0
11592,train3848,137,155,49,157,30.0
11593,train3848,77,152,7,157,30.0
11594,train3849,140,162,8,339,30.0
11595,train3849,162,210,11,339,30.0
11596,train3849,210,335,21,339,30.0
11597,train3850,0,18,24,259,30.0
11598,train3850,0,110,17,259,30.0
11599,train3850,102,176,20,259,30.0
11600,train3851,0,78,33,365,30.0
11601,train3851,61,214,8,365,30.0
11602,train3851,180,363,17,365,30.0
11603,train3852,12,45,29,187,29.0
11604,train3852,49,89,30,187,29.0
11605,train3853,15,165,7,336,30.0
11606,train3853,198,333,19,336,30.0
11607,train3853,261,334,26,336,30.0
11608,train3854,0,170,10,345,30.0
11609,train3854,161,343,19,345,30.0
11610,train3855,75,147,19,151,30.0
11611,train3855,78,149,8,151,30.0
11612,train3856,5,294,21,298,30.0
11613,train3856,122,154,8,298,30.0
11614,train3857,2,316,21,321,29.0
11615,train3857,171,219,8,321,29.0
11616,train3858,0,10,41,230,30.0
11617,train3858,69,228,22,230,30.0
11618,train3858,0,228,24,230,30.0
11619,train3859,0,372,28,374,30.0
11620,train3859,0,332,21,374,30.0
11621,train3859,336,372,22,374,30.0
11622,train3859,189,234,9,374,30.0
11623,train3859,50,105,8,374,30.0
11624,train3860,210,297,8,421,30.0
11625,train3860,294,419,9,421,30.0
11626,train3860,0,132,19,421,30.0
11627,train3860,132,249,48,421,30.0
11628,train3860,285,419,50,421,30.0
11629,train3861,84,263,12,370,30.0
11630,train3861,78,135,1,370,30.0
11631,train3862,28,212,24,392,30.0
11632,train3862,0,32,30,392,30.0
11633,train3862,296,343,29,392,30.0
11634,train3862,337,382,30,392,30.0
11635,train3862,76,95,48,392,30.0
11636,train3862,110,134,17,392,30.0
11637,train3862,197,329,19,392,30.0
11638,train3862,326,358,12,392,30.0
11639,train3862,376,391,49,392,30.0
11640,train3862,77,107,5,392,30.0
11641,train3863,31,74,7,418,29.0
11642,train3863,315,379,29,418,29.0
11643,train3864,2,84,0,278,30.0
11644,train3864,84,141,21,278,30.0
11645,train3865,0,89,23,369,30.0
11646,train3865,0,368,24,369,30.0
11647,train3866,0,402,12,404,30.0
11648,train3866,0,307,9,404,30.0
11649,train3866,303,402,8,404,30.0
11650,train3867,0,116,9,310,30.0
11651,train3867,116,309,12,310,30.0
11652,train3868,0,18,40,334,30.0
11653,train3868,17,111,47,334,30.0
11654,train3868,110,179,6,334,30.0
11655,train3868,168,333,19,334,30.0
11656,train3869,0,43,17,435,29.0
11657,train3869,43,74,18,435,29.0
11658,train3869,74,434,19,435,29.0
11659,train3870,150,188,30,247,29.0
11660,train3870,28,68,7,247,29.0
11661,train3870,6,186,50,247,29.0
11662,train3871,0,276,21,277,30.0
11663,train3871,25,87,7,277,30.0
11664,train3872,0,310,21,312,29.0
11665,train3872,127,153,10,312,29.0
11666,train3872,251,268,7,312,29.0
11667,train3873,51,305,24,307,30.0
11668,train3873,129,305,19,307,30.0
11669,train3873,48,191,2,307,30.0
11670,train3873,0,42,2,307,30.0
11671,train3873,40,147,7,307,30.0
11672,train3874,0,356,49,358,30.0
11673,train3874,104,122,27,358,30.0
11674,train3874,120,173,26,358,30.0
11675,train3874,0,24,10,358,30.0
11676,train3875,0,379,21,380,30.0
11677,train3875,342,379,5,380,30.0
11678,train3876,0,317,21,348,30.0
11679,train3876,0,347,24,348,30.0
11680,train3876,0,77,10,348,30.0
11681,train3876,131,170,9,348,30.0
11682,train3876,318,344,8,348,30.0
11683,train3877,0,393,28,396,30.0
11684,train3877,0,323,13,396,30.0
11685,train3877,321,393,42,396,30.0
11686,train3877,14,56,9,396,30.0
11687,train3877,71,96,9,396,30.0
11688,train3877,102,129,10,396,30.0
11689,train3877,195,255,9,396,30.0
11690,train3878,0,374,24,376,30.0
11691,train3878,0,374,11,376,30.0
11692,train3878,347,374,7,376,30.0
11693,train3879,0,11,24,326,30.0
11694,train3879,312,325,24,326,30.0
11695,train3879,94,194,10,326,30.0
11696,train3879,224,325,7,326,30.0
11697,train3879,0,325,49,326,30.0
11698,train3880,0,236,7,238,30.0
11699,train3880,144,236,41,238,30.0
11700,train3881,0,46,29,290,30.0
11701,train3881,34,288,50,290,30.0
11702,train3882,0,45,7,154,30.0
11703,train3882,41,77,29,154,30.0
11704,train3883,0,180,9,327,29.0
11705,train3883,215,283,4,327,29.0
11706,train3883,283,325,1,327,29.0
11707,train3883,291,316,10,327,29.0
11708,train3883,151,224,27,327,29.0
11709,train3884,62,143,48,362,30.0
11710,train3884,239,360,19,362,30.0
11711,train3884,299,360,30,362,30.0
11712,train3884,0,360,8,362,30.0
11713,train3885,25,318,24,319,30.0
11714,train3885,0,72,1,319,30.0
11715,train3885,273,318,8,319,30.0
11716,train3886,0,258,24,259,30.0
11717,train3886,9,35,48,259,30.0
11718,train3887,0,98,30,229,30.0
11719,train3887,0,136,8,229,30.0
11720,train3887,136,228,9,229,30.0
11721,train3888,0,419,49,421,30.0
11722,train3888,0,221,20,421,30.0
11723,train3888,0,419,8,421,30.0
11724,train3889,198,295,8,340,30.0
11725,train3889,291,335,9,340,30.0
11726,train3890,59,113,49,175,30.0
11727,train3890,24,66,8,175,30.0
11728,train3890,62,96,2,175,30.0
11729,train3891,0,167,23,337,30.0
11730,train3891,212,269,19,337,30.0
11731,train3891,269,336,50,337,30.0
11732,train3891,0,336,25,337,30.0
11733,train3892,0,341,24,343,30.0
11734,train3892,258,339,19,343,30.0
11735,train3892,292,341,20,343,30.0
11736,train3892,291,341,2,343,30.0
11737,train3892,0,168,19,343,30.0
11738,train3893,49,96,7,148,29.0
11739,train3893,96,122,29,148,29.0
11740,train3894,0,54,1,349,29.0
11741,train3894,28,348,23,349,29.0
11742,train3895,0,41,8,148,29.0
11743,train3895,39,74,9,148,29.0
11744,train3896,0,222,8,382,30.0
11745,train3896,185,380,9,382,30.0
11746,train3897,20,422,0,423,30.0
11747,train3897,0,99,24,423,30.0
11748,train3897,0,422,24,423,30.0
11749,train3898,36,62,7,163,30.0
11750,train3898,48,75,49,163,30.0
11751,train3898,87,119,19,163,30.0
11752,train3899,0,23,9,297,30.0
11753,train3899,0,296,8,297,30.0
11754,train3900,0,394,12,399,30.0
11755,train3900,94,137,9,399,30.0
11756,train3900,331,394,5,399,30.0
11757,train3901,71,119,43,309,30.0
11758,train3901,155,307,49,309,30.0
11759,train3901,0,263,8,309,30.0
11760,train3902,0,83,29,337,30.0
11761,train3902,0,60,4,337,30.0
11762,train3903,104,192,29,195,30.0
11763,train3903,176,192,49,195,30.0
11764,train3903,95,146,7,195,30.0
11765,train3904,92,231,19,379,30.0
11766,train3904,252,377,43,379,30.0
11767,train3905,6,43,7,226,30.0
11768,train3905,43,140,22,226,30.0
11769,train3906,0,428,19,429,30.0
11770,train3906,32,86,9,429,30.0
11771,train3906,99,140,7,429,30.0
11772,train3907,10,41,29,220,30.0
11773,train3907,1,136,49,220,30.0
11774,train3907,128,161,30,220,30.0
11775,train3907,3,69,2,220,30.0
11776,train3908,78,141,8,314,30.0
11777,train3908,0,309,22,314,30.0
11778,train3908,60,260,24,314,30.0
11779,train3909,0,38,43,346,30.0
11780,train3909,98,197,24,346,30.0
11781,train3910,21,116,5,385,30.0
11782,train3910,0,23,11,385,30.0
11783,train3911,57,79,9,391,29.0
11784,train3911,0,390,21,391,29.0
11785,train3912,0,262,21,263,30.0
11786,train3912,0,67,9,263,30.0
11787,train3913,120,218,21,331,30.0
11788,train3913,209,285,11,331,30.0
11789,train3913,206,261,9,331,30.0
11790,train3914,0,38,0,352,30.0
11791,train3914,0,21,10,352,30.0
11792,train3914,27,350,24,352,30.0
11793,train3914,105,251,8,352,30.0
11794,train3914,285,344,8,352,30.0
11795,train3915,0,33,8,154,30.0
11796,train3915,36,72,8,154,30.0
11797,train3916,65,149,49,382,30.0
11798,train3916,158,353,17,382,30.0
11799,train3916,134,158,8,382,30.0
11800,train3916,309,336,9,382,30.0
11801,train3917,0,354,21,359,30.0
11802,train3917,138,269,8,359,30.0
11803,train3917,231,267,9,359,30.0
11804,train3918,4,103,20,201,30.0
11805,train3918,2,32,7,201,30.0
11806,train3919,203,411,24,414,30.0
11807,train3919,245,321,9,414,30.0
11808,train3920,0,276,49,277,30.0
11809,train3920,0,54,7,277,30.0
11810,train3921,8,57,9,393,30.0
11811,train3921,81,207,9,393,30.0
11812,train3921,0,311,37,393,30.0
11813,train3921,311,391,19,393,30.0
11814,train3921,0,391,25,393,30.0
11815,train3922,62,105,20,158,30.0
11816,train3922,105,141,19,158,30.0
11817,train3923,45,319,21,321,30.0
11818,train3923,0,130,0,321,30.0
11819,train3924,36,152,16,262,30.0
11820,train3924,152,248,12,262,30.0
11821,train3924,17,63,7,262,30.0
11822,train3924,96,140,7,262,30.0
11823,train3925,97,264,30,265,30.0
11824,train3925,0,264,21,265,30.0
11825,train3926,54,275,8,386,30.0
11826,train3926,189,249,7,386,30.0
11827,train3926,0,182,23,386,30.0
11828,train3926,213,383,50,386,30.0
11829,train3926,164,383,25,386,30.0
11830,train3927,0,422,49,424,30.0
11831,train3927,104,122,7,424,30.0
11832,train3928,0,345,21,348,30.0
11833,train3928,0,32,7,348,30.0
11834,train3928,57,129,8,348,30.0
11835,train3929,0,367,24,369,30.0
11836,train3929,24,120,48,369,30.0
11837,train3929,106,130,8,369,30.0
11838,train3930,143,258,10,354,30.0
11839,train3930,254,320,12,354,30.0
11840,train3931,0,303,28,305,30.0
11841,train3931,0,303,13,305,30.0
11842,train3931,62,104,9,305,30.0
11843,train3931,119,144,9,305,30.0
11844,train3931,150,177,10,305,30.0
11845,train3931,243,303,9,305,30.0
11846,train3932,60,108,9,256,30.0
11847,train3932,35,248,19,256,30.0
11848,train3933,110,152,0,256,30.0
11849,train3933,150,254,21,256,30.0
11850,train3934,0,39,8,304,29.0
11851,train3934,112,160,8,304,29.0
11852,train3934,0,155,19,304,29.0
11853,train3934,153,299,23,304,29.0
11854,train3934,283,302,21,304,29.0
11855,train3935,0,27,12,151,30.0
11856,train3935,0,27,8,151,30.0
11857,train3936,0,15,12,356,30.0
11858,train3936,6,105,19,356,30.0
11859,train3936,101,197,23,356,30.0
11860,train3936,195,216,20,356,30.0
11861,train3936,216,354,23,356,30.0
11862,train3937,0,288,49,289,30.0
11863,train3937,0,288,7,289,30.0
11864,train3938,96,169,24,179,29.0
11865,train3938,86,130,7,179,29.0
11866,train3939,0,410,12,411,29.0
11867,train3939,251,320,29,411,29.0
11868,train3939,114,285,8,411,29.0
11869,train3940,0,216,19,439,30.0
11870,train3940,221,336,38,439,30.0
11871,train3940,344,404,23,439,30.0
11872,train3940,86,293,7,439,30.0
11873,train3941,97,236,9,238,29.0
11874,train3941,0,236,21,238,29.0
11875,train3942,0,203,24,398,29.0
11876,train3942,196,395,29,398,29.0
11877,train3943,0,89,22,294,29.0
11878,train3943,0,220,7,294,29.0
11879,train3944,66,156,49,178,30.0
11880,train3944,84,128,29,178,30.0
11881,train3944,161,176,19,178,30.0
11882,train3945,0,257,49,391,30.0
11883,train3945,45,84,29,391,30.0
11884,train3945,261,288,19,391,30.0
11885,train3945,285,330,49,391,30.0
11886,train3945,330,387,19,391,30.0
11887,train3945,89,105,8,391,30.0
11888,train3945,119,159,10,391,30.0
11889,train3945,222,243,8,391,30.0
11890,train3946,0,14,19,303,29.0
11891,train3946,0,301,19,303,29.0
11892,train3946,0,301,24,303,29.0
11893,train3947,0,240,24,241,30.0
11894,train3947,123,240,8,241,30.0
11895,train3948,1,35,20,153,30.0
11896,train3948,35,50,13,153,30.0
11897,train3949,1,51,9,180,30.0
11898,train3949,54,92,9,180,30.0
11899,train3950,0,168,7,286,30.0
11900,train3950,156,285,9,286,30.0
11901,train3951,0,356,24,357,30.0
11902,train3951,0,356,19,357,30.0
11903,train3951,0,18,7,357,30.0
11904,train3952,0,60,19,272,30.0
11905,train3952,54,108,8,272,30.0
11906,train3952,81,207,19,272,30.0
11907,train3953,0,264,11,442,30.0
11908,train3953,207,338,24,442,30.0
11909,train3953,326,441,21,442,30.0
11910,train3953,24,81,7,442,30.0
11911,train3953,110,128,8,442,30.0
11912,train3953,194,218,8,442,30.0
11913,train3954,0,87,17,292,30.0
11914,train3954,87,291,41,292,30.0
11915,train3954,80,254,8,292,30.0
11916,train3955,39,417,24,418,30.0
11917,train3955,14,92,8,418,30.0
